"date","station","temperature","precipitation"
2016-09-03,"Central Park",70.52,0
2016-09-04,"Central Park",72.5,0
2016-09-05,"Central Park",74.48,0
2016-09-06,"Central Park",75.56,0
2016-09-07,"Central Park",77.99000000000001,0
2016-09-08,"Central Park",80.06,0
2016-09-09,"Central Park",83.03,0.21839999999999998
2016-09-10,"Central Park",81.95,0
2016-09-11,"Central Park",74.93,0
2016-09-12,"Central Park",70.07,0
2016-09-13,"Central Park",73.49000000000001,0
2016-09-14,"Central Park",78.98,0.5538
2016-09-15,"Central Park",67.46,0
2016-09-16,"Central Park",67.00999999999999,0
2016-09-17,"Central Park",68,0
2016-09-18,"Central Park",76.00999999999999,0
2016-09-19,"Central Park",72.5,0.6747000000000001
2016-09-20,"Central Park",75.02,0
2016-09-21,"Central Park",76.00999999999999,0
2016-09-22,"Central Park",75.47,0
2016-09-23,"Central Park",75.56,0.0117
2016-09-24,"Central Park",64.49000000000001,0.1989
2016-09-25,"Central Park",61.97,0
2016-09-26,"Central Park",63.95,0
2016-09-27,"Central Park",68.99000000000001,0.21839999999999998
2016-09-28,"Central Park",62.51,0
2016-09-29,"Central Park",60.53,0
2016-09-30,"Central Park",57.47,0.3978
2016-10-01,"Central Park",59,0
2016-10-02,"Central Park",59.99,0
2016-10-03,"Central Park",66.02,0
2016-10-04,"Central Park",64.58,0
2016-10-05,"Central Park",59.99,0
2016-10-06,"Central Park",64.04,0
2016-10-07,"Central Park",66.02,0
2016-10-08,"Central Park",62.959999999999994,0.22619999999999998
2016-10-09,"Central Park",58.01,0.546
2016-10-10,"Central Park",55.49,0
2016-10-11,"Central Park",54.5,0
2016-10-12,"Central Park",59.540000000000006,0
2016-10-13,"Central Park",59.99,0
2016-10-14,"Central Park",54.5,0
2016-10-15,"Central Park",54.95,0
2016-10-16,"Central Park",61.07,0
2016-10-17,"Central Park",71.96,0
2016-10-18,"Central Park",73.94,0
2016-10-19,"Central Park",74.93,0
2016-10-20,"Central Park",66.02,0
2016-10-21,"Central Park",63.05,1.0997999999999999
2016-10-22,"Central Park",51.98,0.2886
2016-10-23,"Central Park",52.97,0
2016-10-24,"Central Park",54.5,0
2016-10-25,"Central Park",47.48,0
2016-10-26,"Central Park",44.510000000000005,0
2016-10-27,"Central Park",47.48,1.3961999999999999
2016-10-28,"Central Park",46.58,0
2016-10-29,"Central Park",51.53,0
2016-10-30,"Central Park",64.94,0.5538
2016-10-31,"Central Park",49.01,0
2016-11-01,"Central Park",48.92,0
2016-11-02,"Central Park",61.97,0
2016-11-03,"Central Park",64.49000000000001,0
2016-11-04,"Central Park",53.96,0
2016-11-05,"Central Park",53.06,0
2016-11-06,"Central Park",51.98,0
2016-11-07,"Central Park",47.03,0
2016-11-08,"Central Park",53.51,0
2016-11-09,"Central Park",53.96,0.058499999999999996
2016-11-10,"Central Park",47.93,0
2016-11-11,"Central Park",51.98,0
2016-11-12,"Central Park",43.519999999999996,0
2016-11-13,"Central Park",50.99,0
2016-11-14,"Central Park",54.05,0
2016-11-15,"Central Park",51.44,1.794
2016-11-16,"Central Park",52.97,0
2016-11-17,"Central Park",54.95,0
2016-11-18,"Central Park",54.05,0
2016-11-19,"Central Park",50,0.24960000000000002
2016-11-20,"Central Park",38.03,0.30810000000000004
2016-11-21,"Central Park",38.48,0
2016-11-22,"Central Park",39.02,0
2016-11-23,"Central Park",40.010000000000005,0
2016-11-24,"Central Park",42.980000000000004,0.031200000000000002
2016-11-25,"Central Park",49.46,0.0195
2016-11-26,"Central Park",44.96,0
2016-11-27,"Central Park",44.510000000000005,0
2016-11-28,"Central Park",44.96,0
2016-11-29,"Central Park",55.58,2.1801
2016-11-30,"Central Park",53.96,0.7215
2016-12-01,"Central Park",48.02,0.0702
2016-12-02,"Central Park",45.5,0
2016-12-03,"Central Park",43.97,0
2016-12-04,"Central Park",42.980000000000004,0
2016-12-05,"Central Park",43.43,0.1872
2016-12-06,"Central Park",41.54,0.3471
2016-12-07,"Central Park",42.980000000000004,0.08969999999999999
2016-12-08,"Central Park",40.010000000000005,0
2016-12-09,"Central Park",34.07,0
2016-12-10,"Central Park",31.64,0
2016-12-11,"Central Park",31.64,0.031200000000000002
2016-12-12,"Central Park",40.010000000000005,0.49529999999999996
2016-12-13,"Central Park",39.02,0
2016-12-14,"Central Park",38.03,0
2016-12-15,"Central Park",26.6,0
2016-12-16,"Central Park",22.189999999999998,0
2016-12-17,"Central Park",31.64,0.7215
2016-12-18,"Central Park",44.510000000000005,0.039
2016-12-19,"Central Park",27.14,0
2016-12-20,"Central Park",26.6,0
2016-12-21,"Central Park",35.06,0
2016-12-22,"Central Park",42.980000000000004,0
2016-12-23,"Central Park",42.44,0
2016-12-24,"Central Park",42.44,0.4641
2016-12-25,"Central Park",42.980000000000004,0
2016-12-26,"Central Park",41.54,0.0195
2016-12-27,"Central Park",50,0
2016-12-28,"Central Park",36.95,0
2016-12-29,"Central Park",39.56,0.3861
2016-12-30,"Central Park",36.5,0.0117
2016-12-31,"Central Park",37.58,0
2017-01-01,"Central Park",43.97,0
2017-01-02,"Central Park",39.02,0.2067
2017-01-03,"Central Park",41,0.5732999999999999
2017-01-04,"Central Park",42.980000000000004,0
2017-01-05,"Central Park",30.56,0
2017-01-06,"Central Park",29.12,0.0507
2017-01-07,"Central Park",23.18,0.31589999999999996
2017-01-08,"Central Park",20.66,0
2017-01-09,"Central Park",18.68,0
2017-01-10,"Central Park",33.62,0
2017-01-11,"Central Park",47.03,0.5147999999999999
2017-01-12,"Central Park",56.48,0.0507
2017-01-13,"Central Park",47.03,0
2017-01-14,"Central Park",31.1,0.11699999999999999
2017-01-15,"Central Park",34.07,0
2017-01-16,"Central Park",36.59,0
2017-01-17,"Central Park",40.010000000000005,0.3471
2017-01-18,"Central Park",39.47,0.058499999999999996
2017-01-19,"Central Park",43.97,0
2017-01-20,"Central Park",42.44,0.0975
2017-01-21,"Central Park",44.96,0
2017-01-22,"Central Park",45.5,0.0507
2017-01-23,"Central Park",40.010000000000005,1.1505
2017-01-24,"Central Park",36.5,1.17
2017-01-25,"Central Park",43.519999999999996,0
2017-01-26,"Central Park",49.46,0.0195
2017-01-27,"Central Park",39.47,0
2017-01-28,"Central Park",36.5,0
2017-01-29,"Central Park",39.02,0
2017-01-30,"Central Park",33.62,0
2017-01-31,"Central Park",30.11,0.058499999999999996
2017-02-01,"Central Park",40.010000000000005,0
2017-02-02,"Central Park",38.48,0
2017-02-03,"Central Park",29.66,0
2017-02-04,"Central Park",28.04,0
2017-02-05,"Central Park",37.04,0
2017-02-06,"Central Park",42.44,0
2017-02-07,"Central Park",39.02,0.2691
2017-02-08,"Central Park",50,0.031200000000000002
2017-02-09,"Central Park",31.64,1.1505
2017-02-10,"Central Park",25.61,0
2017-02-11,"Central Park",39.11,0
2017-02-12,"Central Park",35.06,0.4563
2017-02-13,"Central Park",35.06,0.0195
2017-02-14,"Central Park",34.61,0
2017-02-15,"Central Park",41,0
2017-02-16,"Central Park",31.64,0
2017-02-17,"Central Park",33.62,0
2017-02-18,"Central Park",49.01,0
2017-02-19,"Central Park",59,0
2017-02-20,"Central Park",47.03,0
2017-02-21,"Central Park",40.46,0
2017-02-22,"Central Park",49.55,0
2017-02-23,"Central Park",54.5,0
2017-02-24,"Central Park",63.95,0
2017-02-25,"Central Park",53.51,0.5343
2017-02-26,"Central Park",40.010000000000005,0
2017-02-27,"Central Park",44.510000000000005,0
2017-02-28,"Central Park",52.97,0
2017-03-01,"Central Park",61.97,0.11699999999999999
2017-03-02,"Central Park",49.55,0
2017-03-03,"Central Park",31.64,0
2017-03-04,"Central Park",23.72,0
2017-03-05,"Central Park",25.61,0
2017-03-06,"Central Park",35.6,0
2017-03-07,"Central Park",49.01,0.0975
2017-03-08,"Central Park",52.97,0.0195
2017-03-09,"Central Park",53.96,0
2017-03-10,"Central Park",35.06,0.30810000000000004
2017-03-11,"Central Park",23.18,0
2017-03-12,"Central Park",24.17,0
2017-03-13,"Central Park",28.04,0
2017-03-14,"Central Park",26.6,1.95
2017-03-15,"Central Park",23.18,0
2017-03-16,"Central Park",31.64,0
2017-03-17,"Central Park",38.03,0
2017-03-18,"Central Park",36.5,0.078
2017-03-19,"Central Park",40.46,0
2017-03-20,"Central Park",42.53,0
2017-03-21,"Central Park",50.54,0
2017-03-22,"Central Park",37.13,0
2017-03-23,"Central Park",32.63,0
2017-03-24,"Central Park",46.49,0
2017-03-25,"Central Park",52.07,0.0117
2017-03-26,"Central Park",39.56,0.1404
2017-03-27,"Central Park",45.05,0.25739999999999996
2017-03-28,"Central Park",43.519999999999996,0.7137
2017-03-29,"Central Park",51.08,0
2017-03-30,"Central Park",44.96,0.0117
2017-03-31,"Central Park",40.010000000000005,1.4976
2017-04-01,"Central Park",42.53,0
2017-04-02,"Central Park",51.44,0
2017-04-03,"Central Park",55.49,0.031200000000000002
2017-04-04,"Central Park",48.02,1.17
2017-04-05,"Central Park",54.95,0
2017-04-06,"Central Park",46.49,0.7215
2017-04-07,"Central Park",45.5,0
2017-04-08,"Central Park",48.47,0
2017-04-09,"Central Park",55.94,0
2017-04-10,"Central Park",63.5,0
2017-04-11,"Central Park",70.52,0
2017-04-12,"Central Park",66.92,0.0195
2017-04-13,"Central Park",56.48,0
2017-04-14,"Central Park",57.02,0
2017-04-15,"Central Park",58.01,0
2017-04-16,"Central Park",73.04,0
2017-04-17,"Central Park",65.93,0
2017-04-18,"Central Park",55.94,0
2017-04-19,"Central Park",49.46,0
2017-04-20,"Central Park",58.01,0.1677
2017-04-21,"Central Park",50.54,0.2886
2017-04-22,"Central Park",52.97,0.10919999999999999
2017-04-23,"Central Park",56.03,0
2017-04-24,"Central Park",54.05,0
2017-04-25,"Central Park",51.44,0.9009
2017-04-26,"Central Park",56.57,0.3354
2017-04-27,"Central Park",63.5,0
2017-04-28,"Central Park",71.42,0
2017-04-29,"Central Park",74.48,0.058499999999999996
2017-04-30,"Central Park",59.45,0
2017-05-01,"Central Park",61.43,0
2017-05-02,"Central Park",68.54,0
2017-05-03,"Central Park",58.01,0
2017-05-04,"Central Park",55.49,0
2017-05-05,"Central Park",55.04,2.9913000000000003
2017-05-06,"Central Park",59.45,0.17939999999999998
2017-05-07,"Central Park",51.44,0.0117
2017-05-08,"Central Park",50.54,0
2017-05-09,"Central Park",54.95,0
2017-05-10,"Central Park",55.94,0
2017-05-11,"Central Park",56.57,0
2017-05-12,"Central Park",56.48,0
2017-05-13,"Central Park",49.01,1.5951
2017-05-14,"Central Park",56.48,0.0195
2017-05-15,"Central Park",60.53,0
2017-05-16,"Central Park",67.46,0
2017-05-17,"Central Park",77.45,0
2017-05-18,"Central Park",83.48,0
2017-05-19,"Central Park",78.53,0
2017-05-20,"Central Park",59.99,0.0117
2017-05-21,"Central Park",60.53,0
2017-05-22,"Central Park",57.02,0.585
2017-05-23,"Central Park",62.51,0
2017-05-24,"Central Park",62.51,0.039
2017-05-25,"Central Park",57.47,0.5732999999999999
2017-05-26,"Central Park",64.49000000000001,0.0975
2017-05-27,"Central Park",65.03,0
2017-05-28,"Central Park",64.49000000000001,0
2017-05-29,"Central Park",58.459999999999994,0.12869999999999998
2017-05-30,"Central Park",57.56,0.058499999999999996
2017-05-31,"Central Park",66.47,0.031200000000000002
2017-06-01,"Central Park",68.99000000000001,0
2017-06-02,"Central Park",66.47,0.0117
2017-06-03,"Central Park",64.04,0.0117
2017-06-04,"Central Park",62.959999999999994,0.08969999999999999
2017-06-05,"Central Park",62.42,0.0195
2017-06-06,"Central Park",54.95,0.058499999999999996
2017-06-07,"Central Park",59,0
2017-06-08,"Central Park",62.059999999999995,0
2017-06-09,"Central Park",66.56,0
2017-06-10,"Central Park",75.47,0
2017-06-11,"Central Park",80.96,0
2017-06-12,"Central Park",84.47,0
2017-06-13,"Central Park",85.46000000000001,0
2017-06-14,"Central Park",76.55,0.2886
2017-06-15,"Central Park",69.98,0
2017-06-16,"Central Park",65.48,0
2017-06-17,"Central Park",69.98,1.3766999999999998
