"site","date","year","month","high_tide","sample_time","bacteria","precip_wk","precip_t0","precip_t1","precip_t2","precip_t3","precip_t4","precip_t5","precip_t6","notes","quality"
"East River, Anable Basin",2016-06-02,2016,6,2016-06-02 06:18:00.000000-0400,2016-06-02 08:25:00.000000-0400,0,1.65,0,0,0,1.65,0,0,0,"","Not Detected"
"Little Neck Bay",2016-06-02,2016,6,2016-06-02 06:18:00.000000-0400,2016-06-02 08:15:00.000000-0400,0,1.65,0,0,0,1.65,0,0,0,"","Not Detected"
"East River, Gantry State Park",2016-06-02,2016,6,2016-06-02 06:18:00.000000-0400,2016-06-02 08:00:00.000000-0400,0,1.65,0,0,0,1.65,0,0,0,"","Not Detected"
"Hudson River, Pier 66",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 11:13:00.000000-0400,10,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Good"
"Flushing Meadows-Corona Park, Meadow Lake",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 09:53:00.000000-0400,10,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Good"
"Hudson River, Pier 40",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 12:17:00.000000-0400,20,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Good"
"Hudson River, Pier 26",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 10:30:00.000000-0400,30,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Good"
"East River, Dumbo Cove",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 10:18:00.000000-0400,30,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Good"
"East River, Pier 42/Jackson Street",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 10:56:00.000000-0400,41,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Fair"
"East River, Pier 2 Kayak Dock ",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 10:19:00.000000-0400,41,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Fair"
"Hudson River, West 145th Street",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 09:23:00.000000-0400,52,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Fair"
"Gowanus Canal, Bond Street",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 06:45:00.000000-0400,52,1.8,0,0.45,0,0,0.91,0.4,0.04,"""non-foam sample""","Fair"
"Bronx Kill, east end",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 09:18:00.000000-0400,63,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Fair"
"East River, Brooklyn Bridge Beach ",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 08:51:00.000000-0400,63,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Fair"
"East River, Gantry State Park",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 07:10:00.000000-0400,63,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Fair"
"East Rver, Stuyvesant Cove",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 11:08:00.000000-0400,75,1.8,0,0.45,0,0,0.91,0.4,0.04,"0 ","Fair"
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 09:35:00.000000-0400,75,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Fair"
"East River, Hallets Cove",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 08:20:00.000000-0400,84,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Fair"
"Hudson River, Pier 84",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 07:38:00.000000-0400,85,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Fair"
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 10:17:00.000000-0400,95,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Fair"
"Prospect Park Lake",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 07:45:00.000000-0400,108,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"East River, Bushwick Inlet Park Beach",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 11:08:00.000000-0400,131,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Hudson River, Pier 96",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 07:47:00.000000-0400,134,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Hudson River, Pier I/70th Street",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 08:20:00.000000-0400,135,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Jamaica Bay, Paerdegat Basin ",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 07:14:00.000000-0400,172,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Bronx Kill, west end",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 09:33:00.000000-0400,173,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Hudson River, Pier 99 Boat Ramp",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 07:50:00.000000-0400,185,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 10:34:00.000000-0400,189,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Hudson River, Inwood Canoe Club",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 07:45:00.000000-0400,195,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Gowanus Canal, Second Street Sponge Park",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 07:00:00.000000-0400,199,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Hudson River, West 100th Street",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 08:57:00.000000-0400,213,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"East River, Pier 4 Beach ",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 10:16:00.000000-0400,216,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Harlem River, North Cove",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 09:40:00.000000-0400,226,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Flushing Bay, World's Fair Marina Pier 1 West",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 09:30:00.000000-0400,241,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Harlem River, Little Hell Gate",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 09:48:00.000000-0400,266,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Hudson River, Yonkers Paddling and Rowing Club",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 11:55:00.000000-0400,327,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Buttermilk Channel, Pier 101 ",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 10:01:00.000000-0400,332,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Hudson River, JFK Marina",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 11:35:00.000000-0400,336,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Flushing Creek",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 09:35:00.000000-0400,350,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Harlem River, Muscota Marsh",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 09:51:00.000000-0400,561,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Newtown Creek, North Henry Street",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 11:05:00.000000-0400,1291,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Flushing Bay, World's Fair Marina Pier 1 East",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 09:25:00.000000-0400,2723,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"East River, Anable Basin",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 08:45:00.000000-0400,3873,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"East River, Wallabout Channel ",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 08:40:00.000000-0400,17329,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Little Neck Bay",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 08:23:00.000000-0400,0,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Not Detected"
"Bronx River, Hunts Point Riverside Park",2016-06-09,2016,6,2016-06-09 12:50:00.000000-0400,2016-06-09 17:05:00.000000-0400,24196,1.8,0,0.45,0,0,0.91,0.4,0.04,"","Unacceptable"
"Hudson River, Inwood Canoe Club",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 08:20:00.000000-0400,10,0.22,0.22,0,0,0,0,0,0,"","Good"
"Hudson River, Pier I/70th Street",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 08:20:00.000000-0400,10,0.22,0.22,0,0,0,0,0,0,"","Good"
"Hudson River, Pier 40",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 12:11:00.000000-0400,20,0.22,0.22,0,0,0,0,0,0,"","Good"
"East Rver, Stuyvesant Cove",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 11:08:00.000000-0400,20,0.22,0.22,0,0,0,0,0,0,"","Good"
"Flushing Bay, World's Fair Marina Pier 1 East",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:17:00.000000-0400,20,0.22,0.22,0,0,0,0,0,0,"","Good"
"Hudson River, West 145th Street",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 08:51:00.000000-0400,20,0.22,0.22,0,0,0,0,0,0,"","Good"
"Hudson River, Pier 66",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 07:57:00.000000-0400,20,0.22,0.22,0,0,0,0,0,0,"","Good"
"East River, Anable Basin",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:42:27.545211-0400,31,0.22,0.22,0,0,0,0,0,0,"","Good"
"Harlem River, Muscota Marsh",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:59:00.000000-0400,41,0.22,0.22,0,0,0,0,0,0,"","Fair"
"Flushing Bay, World's Fair Marina Boat Ramp",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:36:00.000000-0400,41,0.22,0.22,0,0,0,0,0,0,"","Fair"
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:04:00.000000-0400,41,0.22,0.22,0,0,0,0,0,0,"","Fair"
"East River, Brooklyn Bridge Beach ",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 08:13:00.000000-0400,41,0.22,0.22,0,0,0,0,0,0,"","Fair"
"Bronx Kill, west end",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 08:47:00.000000-0400,52,0.22,0.22,0,0,0,0,0,0,"","Fair"
"Hudson River, Pier 84",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 08:08:00.000000-0400,52,0.22,0.22,0,0,0,0,0,0,"","Fair"
"Flushing Creek",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 08:48:00.000000-0400,63,0.22,0.22,0,0,0,0,0,0,"","Fair"
"Hudson River, Pier 96",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 08:20:00.000000-0400,75,0.22,0.22,0,0,0,0,0,0,"","Fair"
"Buttermilk Channel, Pier 101 ",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:42:00.000000-0400,84,0.22,0.22,0,0,0,0,0,0,"","Fair"
"Harlem River, North Cove",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:47:00.000000-0400,85,0.22,0.22,0,0,0,0,0,0,"","Fair"
"East River, Bushwick Inlet Park Beach",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:52:00.000000-0400,86,0.22,0.22,0,0,0,0,0,0,"","Fair"
"East River, Hallets Cove",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:42:27.545211-0400,97,0.22,0.22,0,0,0,0,0,0,"","Fair"
"Harlem River, Little Hell Gate",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 08:23:00.000000-0400,98,0.22,0.22,0,0,0,0,0,0,"","Fair"
"Hudson River, Pier 13",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 07:55:00.000000-0400,98,0.22,0.22,0,0,0,0,0,0,"109 ","Fair"
"Hudson River, JFK Marina",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 11:55:00.000000-0400,110,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 11:05:00.000000-0400,134,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"Gowanus Canal, Second Street Sponge Park",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 06:15:00.000000-0400,145,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"East River, Wallabout Channel ",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 07:59:00.000000-0400,148,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"Bronx Kill, east end",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 08:36:00.000000-0400,153,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:35:00.000000-0400,161,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"Hudson River, Yonkers Paddling and Rowing Club",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 11:35:00.000000-0400,180,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"East River, Pier 42/Jackson Street",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 11:25:00.000000-0400,199,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"Hudson River, Pier 99 Boat Ramp",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:32:00.000000-0400,266,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"East River, Pier 4 Beach ",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:51:00.000000-0400,311,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"Saw Mill River, daylighted section",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 12:13:00.000000-0400,570,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"Prospect Park Lake",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 07:15:00.000000-0400,651,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"Newtown Creek, North Henry Street",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 11:39:00.000000-0400,776,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"Hudson River, Hoboken Cove Beach",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 08:00:00.000000-0400,959,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"Jamaica Bay, Paerdegat Basin ",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:42:00.000000-0400,1145,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"Hudson River, West 100th Street",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 08:28:00.000000-0400,1725,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"Hudson River, Pier 26",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 10:15:00.000000-0400,0,0.22,0.22,0,0,0,0,0,0,"","Not Detected"
"East River, Pier 2 Kayak Dock ",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 10:00:00.000000-0400,0,0.22,0.22,0,0,0,0,0,0,"","Not Detected"
"East River, Dumbo Cove",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:45:00.000000-0400,0,0.22,0.22,0,0,0,0,0,0,"","Not Detected"
"Flushing Bay, World's Fair Marina Pier 1 West",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:24:00.000000-0400,0,0.22,0.22,0,0,0,0,0,0,"","Not Detected"
"Flushing Meadows-Corona Park, Meadow Lake",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 09:02:00.000000-0400,0,0.22,0.22,0,0,0,0,0,0,"","Not Detected"
"Little Neck Bay",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 08:22:00.000000-0400,0,0.22,0.22,0,0,0,0,0,0,"","Not Detected"
"Gowanus Canal, Bond Street",2016-06-16,2016,6,2016-06-16 06:14:00.000000-0400,2016-06-16 06:09:00.000000-0400,24196,0.22,0.22,0,0,0,0,0,0,"","Unacceptable"
"Buttermilk Channel, Pier 101 ",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 11:12:00.000000-0400,10,0,0,0,0,0,0,0,0,"","Good"
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 10:12:00.000000-0400,10,0,0,0,0,0,0,0,0,"10 ","Good"
"Flushing Bay, World's Fair Marina Boat Ramp",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 09:52:00.000000-0400,10,0,0,0,0,0,0,0,0,"","Good"
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 09:41:00.000000-0400,10,0,0,0,0,0,0,0,0,"","Good"
"Hudson River, Pier 13",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 09:15:00.000000-0400,10,0,0,0,0,0,0,0,0,"","Good"
"Hudson River, West 145th Street",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 08:44:00.000000-0400,10,0,0,0,0,0,0,0,0,"","Good"
"East River, Bushwick Inlet Park Beach",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 08:24:00.000000-0400,10,0,0,0,0,0,0,0,0,"","Good"
"Hudson River, Pier I/70th Street",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 08:20:00.000000-0400,10,0,0,0,0,0,0,0,0,"","Good"
"Hudson River, Pier 99 Boat Ramp",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 07:48:00.000000-0400,10,0,0,0,0,0,0,0,0,"","Good"
"Hudson River, Pier 96",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 07:39:00.000000-0400,10,0,0,0,0,0,0,0,0,"","Good"
"Hudson River, Pier 84",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 07:30:00.000000-0400,10,0,0,0,0,0,0,0,0,"","Good"
"East River, Brooklyn Bridge Beach ",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 11:18:00.000000-0400,20,0,0,0,0,0,0,0,0,"","Good"
"Hudson River, Yonkers Paddling and Rowing Club",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 10:48:00.000000-0400,20,0,0,0,0,0,0,0,0,"","Good"
"East River, Anable Basin",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 10:00:00.000000-0400,20,0,0,0,0,0,0,0,0,"","Good"
"East River, Dumbo Cove",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 09:28:00.000000-0400,20,0,0,0,0,0,0,0,0,"20 ","Good"
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 08:56:00.000000-0400,20,0,0,0,0,0,0,0,0,"","Good"
"Harlem River, Little Hell Gate",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 08:32:00.000000-0400,20,0,0,0,0,0,0,0,0,"","Good"
"Hudson River, Pier 66",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 07:20:00.000000-0400,20,0,0,0,0,0,0,0,0,"","Good"
"Bronx Kill, west end",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 09:15:00.000000-0400,31,0,0,0,0,0,0,0,0,"","Good"
"Bronx Kill, east end",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 08:58:00.000000-0400,31,0,0,0,0,0,0,0,0,"","Good"
"Flushing Meadows-Corona Park, Meadow Lake",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 10:00:00.000000-0400,52,0,0,0,0,0,0,0,0,"","Fair"
"East River, Pier 4 Beach ",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 11:19:00.000000-0400,63,0,0,0,0,0,0,0,0,"","Fair"
"Bronx River, Hunts Point Riverside Park",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 12:35:00.000000-0400,72,0,0,0,0,0,0,0,0,"","Fair"
"East River, Hallets Cove",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 14:30:00.000000-0400,74,0,0,0,0,0,0,0,0,"","Fair"
"Flushing Creek",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 09:30:00.000000-0400,74,0,0,0,0,0,0,0,0,"","Fair"
"Flushing Bay, World's Fair Marina Pier 1 West",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 09:37:00.000000-0400,85,0,0,0,0,0,0,0,0,"","Fair"
"Newtown Creek, North Henry Street",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 10:34:00.000000-0400,86,0,0,0,0,0,0,0,0,"","Fair"
"Saw Mill River, daylighted section",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 11:10:00.000000-0400,120,0,0,0,0,0,0,0,0,"","Unacceptable"
"Gowanus Canal, Second Street Sponge Park",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 07:10:00.000000-0400,161,0,0,0,0,0,0,0,0,"","Unacceptable"
"Hudson River, JFK Marina",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 10:23:00.000000-0400,241,0,0,0,0,0,0,0,0,"","Unacceptable"
"Prospect Park Lake",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 07:30:00.000000-0400,554,0,0,0,0,0,0,0,0,"","Unacceptable"
"Hudson River, Pier 40",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 11:57:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"East River, Pier 2 Kayak Dock ",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 11:20:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"East River, Wallabout Channel ",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 11:00:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"Harlem River, North Cove",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 10:07:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"Harlem River, Muscota Marsh",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 09:45:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"Flushing Bay, World's Fair Marina Pier 1 East",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 09:30:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"Hudson River, Hoboken Cove Beach",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 09:20:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"Hudson River, Pier 26",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 09:02:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"Hudson River, Inwood Canoe Club",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 08:54:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"Hudson River, West 100th Street",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 08:15:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"Little Neck Bay",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 08:12:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"East River, Gantry State Park",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 07:23:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"Gowanus Canal, Bond Street",2016-06-23,2016,6,2016-06-23 11:05:00.000000-0400,2016-06-23 07:00:00.000000-0400,24196,0,0,0,0,0,0,0,0,"","Unacceptable"
"Newtown Creek, North Henry Street",2016-06-30,2016,6,2016-06-30 04:54:00.000000-0400,2016-06-30 12:58:00.000000-0400,10,0.58,0,0.01,0.12,0.45,0,0,0,"","Good"
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2016-06-30,2016,6,2016-06-30 04:54:00.000000-0400,2016-06-30 11:11:00.000000-0400,10,0.58,0,0.01,0.12,0.45,0,0,0,"","Good"
"Flushing Bay, World's Fair Marina Pier 1 East",2016-06-30,2016,6,2016-06-30 04:54:00.000000-0400,2016-06-30 08:54:00.000000-0400,10,0.58,0,0.01,0.12,0.45,0,0,0,"","Good"
"Hudson River, Pier 84",2016-06-30,2016,6,2016-06-30 04:54:00.000000-0400,2016-06-30 07:51:00.000000-0400,10,0.58,0,0.01,0.12,0.45,0,0,0,"","Good"
"East River, Brooklyn Bridge Beach ",2016-06-30,2016,6,2016-06-30 04:54:00.000000-0400,2016-06-30 08:30:00.000000-0400,20,0.58,0,0.01,0.12,0.45,0,0,0,"","Good"
"Hudson River, West 100th Street",2016-06-30,2016,6,2016-06-30 04:54:00.000000-0400,2016-06-30 07:30:00.000000-0400,20,0.58,0,0.01,0.12,0.45,0,0,0,"","Good"
